created_at,closed_at,timeSolve
2016-10-26,2016-10-29,3
2016-10-26,2017-01-10,76
2016-10-26,2016-10-26,0
2016-10-26,2016-10-26,0
2016-10-26,2016-10-26,0
2016-10-26,2017-01-15,81
2016-10-26,2016-10-26,0
2016-10-26,2016-10-28,2
2016-10-26,2016-10-29,3
2016-10-26,2016-10-29,3
2016-10-26,2016-10-26,0
2016-10-26,2017-01-16,82
2016-10-26,2017-01-16,82
2016-10-26,2016-10-26,0
2016-10-27,2017-04-10,165
2016-10-27,2017-01-16,81
2016-10-27,2016-11-23,27
2016-10-27,2016-10-28,1
2016-10-27,2016-10-29,2
2016-10-27,2016-10-27,0
2016-10-27,2016-10-29,2
2016-10-27,2016-10-28,1
2016-10-27,2016-11-02,6
2016-10-27,2016-10-29,2
2016-10-27,2016-10-27,0
2016-10-27,2016-11-14,18
2016-10-27,2017-05-13,198
2016-10-27,2016-10-27,0
2016-10-27,2016-10-27,0
2016-10-27,2016-10-27,0
2016-10-28,2016-10-28,0
2016-10-28,2016-11-03,6
2016-10-28,2016-12-02,35
2016-10-28,2016-12-22,55
2016-10-28,2017-02-20,115
2016-10-28,2016-10-29,1
2016-10-28,2017-07-02,247
2016-10-28,2016-11-23,26
2016-10-28,2016-10-28,0
2016-10-28,2016-10-30,2
2016-10-28,2016-10-28,0
2016-10-28,2016-10-28,0
2016-10-28,2017-02-06,101
2016-10-28,2016-11-14,17
2016-10-28,2016-12-19,52
2016-10-28,2016-11-03,6
2016-10-28,2016-11-04,7
2016-10-28,2016-10-28,0
2016-10-28,2016-10-28,0
2016-10-28,2016-10-29,1
2016-10-28,2016-10-29,1
2016-10-28,2016-10-28,0
2016-10-28,2016-10-28,0
2016-10-28,2016-10-28,0
2016-10-28,2016-10-28,0
2016-10-28,2016-12-26,59
2016-10-29,2016-10-29,0
2016-10-29,2016-10-31,2
2016-10-29,2016-10-30,1
2016-10-29,2016-10-29,0
2016-10-29,2018-12-14,776
2016-10-29,2016-10-30,1
2016-10-29,2016-10-29,0
2016-10-29,2016-10-31,2
2016-10-29,2017-06-11,225
2016-10-29,2017-01-16,79
2016-10-29,2016-10-29,0
2016-10-29,2016-11-16,18
2016-10-29,2016-10-29,0
2016-10-30,2016-11-03,4
2016-10-30,2016-11-02,3
2016-10-30,2016-11-02,3
2016-10-30,2016-10-30,0
2016-10-30,2016-12-01,32
2016-10-30,2016-10-31,1
2016-10-31,2016-10-31,0
2016-10-31,2016-10-31,0
2016-10-31,2016-11-03,3
2016-10-31,2016-11-14,14
2016-10-31,2016-10-31,0
2016-10-31,2016-11-28,28
2016-10-31,2016-12-28,58
2016-11-01,2016-11-02,1
2016-11-01,2016-11-02,1
2016-11-01,2017-01-16,76
2016-11-01,2016-11-04,3
2016-11-01,2016-11-18,17
2016-11-01,2016-11-10,9
2016-11-01,2017-01-02,62
2016-11-01,2016-11-02,1
2016-11-02,2017-01-06,65
2016-11-02,2016-11-04,2
2016-11-02,2016-11-06,4
2016-11-02,2017-01-16,75
2016-11-02,2016-11-04,2
2016-11-02,2017-06-27,237
2016-11-02,2016-11-03,1
2016-11-03,2016-11-03,0
2016-11-03,2017-01-10,68
2016-11-03,2016-11-04,1
2016-11-03,2016-11-03,0
2016-11-03,2016-11-03,0
2016-11-03,2016-11-03,0
2016-11-03,2016-11-04,1
2016-11-04,2016-11-04,0
2016-11-04,2016-11-05,1
2016-11-04,2016-11-04,0
2016-11-04,2016-12-03,29
2016-11-04,2016-12-02,28
2016-11-04,2017-01-16,73
2016-11-05,2016-11-06,1
2016-11-05,2016-11-06,1
2016-11-05,2016-11-05,0
2016-11-05,2016-11-14,9
2016-11-05,2016-11-14,9
2016-11-05,2016-11-06,1
2016-11-05,2016-12-02,27
2016-11-05,2016-11-05,0
2016-11-05,2016-12-16,41
2016-11-05,2016-12-02,27
2016-11-05,2016-11-07,2
2016-11-05,2016-11-06,1
2016-11-05,2016-11-05,0
2016-11-06,2016-11-24,18
2016-11-06,2017-01-16,71
2016-11-06,2016-11-06,0
2016-11-06,2016-11-06,0
2016-11-06,2016-11-07,1
2016-11-07,2016-11-23,16
2016-11-07,2016-12-17,40
2016-11-07,2016-12-17,40
2016-11-07,2017-01-02,56
2016-11-07,2017-06-11,216
2016-11-08,2016-12-02,24
2016-11-08,2017-01-05,58
2016-11-08,2016-11-14,6
2016-11-08,2016-11-14,6
2016-11-08,2016-11-09,1
2016-11-08,2016-11-09,1
2016-11-08,2018-09-17,678
2016-11-08,2017-01-16,69
2016-11-08,2016-12-22,44
2016-11-09,2016-11-17,8
2016-11-09,2016-11-23,14
2016-11-09,2016-11-14,5
2016-11-09,2017-01-16,68
2016-11-09,2016-11-17,8
2016-11-10,2016-11-12,2
2016-11-10,2016-11-12,2
2016-11-10,2016-12-31,51
2016-11-11,2016-11-12,1
2016-11-11,2016-11-14,3
2016-11-11,2017-01-16,66
2016-11-11,2016-12-02,21
2016-11-12,2018-12-30,778
2016-11-12,2016-11-13,1
2016-11-12,2016-11-16,4
2016-11-13,2016-11-13,0
2016-11-13,2016-12-19,36
2016-11-14,2016-11-18,4
2016-11-14,2016-11-28,14
2016-11-14,2018-02-01,444
2016-11-14,2016-12-16,32
2016-11-14,2016-12-23,39
2016-11-14,2016-11-28,14
2016-11-14,2016-12-25,41
2016-11-15,2018-02-15,457
2016-11-15,2016-11-17,2
2016-11-15,2016-12-02,17
2016-11-15,2016-12-02,17
2016-11-15,2016-11-16,1
2016-11-15,2016-11-17,2
2016-11-15,2016-11-16,1
2016-11-16,2017-01-16,61
2016-11-16,2016-11-16,0
2016-11-16,2016-12-02,16
2016-11-17,2017-01-02,46
2016-11-17,2016-11-24,7
2016-11-17,2016-11-17,0
2016-11-17,2016-11-17,0
2016-11-17,2016-12-30,43
2016-11-18,2016-11-23,5
2016-11-18,2016-11-21,3
2016-11-18,2016-11-18,0
2016-11-18,2016-11-18,0
2016-11-18,2016-12-30,42
2016-11-19,2016-12-12,23
2016-11-19,2016-12-02,13
2016-11-19,2016-11-19,0
2016-11-20,2016-12-02,12
2016-11-21,2016-11-21,0
2016-11-21,2018-05-29,554
2016-11-21,2016-11-21,0
2016-11-22,2016-12-21,29
2016-11-22,2016-11-27,5
2016-11-22,2016-11-22,0
2016-11-22,2016-11-22,0
2016-11-23,2017-06-11,200
2016-11-23,2016-12-01,8
2016-11-23,2016-11-23,0
2016-11-23,2016-12-16,23
2016-11-23,2016-12-01,8
2016-11-24,2018-02-05,438
2016-11-25,2016-12-06,11
2016-11-26,2016-11-28,2
2016-11-27,2016-12-01,4
2016-11-27,2016-12-04,7
2016-11-27,2016-12-01,4
2016-11-27,2016-12-01,4
2016-11-27,2017-02-02,67
2016-11-27,2016-11-28,1
2016-11-28,2016-12-01,3
2016-11-28,2016-11-30,2
2016-11-28,2016-11-28,0
2016-11-28,2017-10-23,329
2016-11-30,2016-12-01,1
2016-11-30,2016-12-01,1
2016-11-30,2016-12-01,1
2016-11-30,2016-11-30,0
2016-11-30,2016-11-30,0
2016-11-30,2016-11-30,0
2016-11-30,2016-12-01,1
2016-11-30,2016-11-30,0
2016-11-30,2016-12-16,16
2016-11-30,2016-12-02,2
2016-11-30,2016-11-30,0
2016-11-30,2016-11-30,0
2016-11-30,2016-11-30,0
2016-12-02,2016-12-03,1
2016-12-02,2016-12-02,0
2016-12-02,2016-12-02,0
2016-12-02,2016-12-02,0
2016-12-02,2016-12-02,0
2016-12-02,2016-12-02,0
2016-12-02,2016-12-03,1
2016-12-02,2016-12-02,0
2016-12-02,2016-12-02,0
2016-12-02,2016-12-02,0
2016-12-02,2016-12-03,1
2016-12-02,2016-12-02,0
2016-12-02,2016-12-06,4
2016-12-02,2016-12-03,1
2016-12-02,2016-12-02,0
2016-12-03,2016-12-03,0
2016-12-03,2016-12-03,0
2016-12-03,2016-12-28,25
2016-12-03,2016-12-03,0
2016-12-03,2016-12-05,2
2016-12-04,2016-12-05,1
2016-12-04,2017-01-01,28
2016-12-04,2016-12-05,1
2016-12-04,2016-12-04,0
2016-12-04,2016-12-29,25
2016-12-05,2017-01-17,43
2016-12-05,2017-01-17,43
2016-12-05,2016-12-05,0
2016-12-05,2016-12-12,7
2016-12-05,2016-12-06,1
2016-12-06,2016-12-21,15
2016-12-06,2016-12-08,2
2016-12-06,2016-12-06,0
2016-12-06,2016-12-06,0
2016-12-06,2016-12-06,0
2016-12-06,2016-12-13,7
2016-12-06,2016-12-08,2
2016-12-07,2016-12-28,21
2016-12-07,2016-12-09,2
2016-12-07,2016-12-07,0
2016-12-07,2016-12-09,2
2016-12-07,2017-01-01,25
2016-12-08,2016-12-28,20
2016-12-08,2016-12-15,7
2016-12-08,2016-12-09,1
2016-12-08,2016-12-09,1
2016-12-08,2016-12-09,1
2016-12-08,2016-12-09,1
2016-12-08,2016-12-09,1
2016-12-08,2017-01-10,33
2016-12-09,2016-12-24,15
2016-12-09,2016-12-09,0
2016-12-09,2016-12-09,0
2016-12-09,2016-12-09,0
2016-12-10,2017-06-11,183
2016-12-10,2017-02-05,57
2016-12-10,2016-12-15,5
2016-12-10,2016-12-11,1
2016-12-10,2016-12-23,13
2016-12-11,2016-12-20,9
2016-12-11,2016-12-14,3
2016-12-11,2016-12-15,4
2016-12-12,2016-12-12,0
2016-12-12,2017-02-17,67
2016-12-13,2016-12-14,1
2016-12-13,2016-12-16,3
2016-12-13,2017-02-03,52
2016-12-13,2016-12-13,0
2016-12-13,2016-12-15,2
2016-12-13,2016-12-13,0
2016-12-13,2016-12-15,2
2016-12-14,2016-12-16,2
2016-12-14,2016-12-15,1
2016-12-14,2016-12-15,1
2016-12-14,2016-12-15,1
2016-12-15,2016-12-19,4
2016-12-15,2016-12-28,13
2016-12-15,2016-12-15,0
2016-12-15,2016-12-16,1
2016-12-15,2016-12-16,1
2016-12-15,2016-12-28,13
2016-12-15,2016-12-16,1
2016-12-16,2016-12-18,2
2016-12-16,2016-12-18,2
2016-12-16,2016-12-18,2
2016-12-16,2016-12-18,2
2016-12-16,2017-05-23,158
2016-12-16,2016-12-18,2
2016-12-16,2016-12-16,0
2016-12-16,2016-12-17,1
2016-12-16,2016-12-16,0
2016-12-16,2016-12-16,0
2016-12-16,2016-12-16,0
2016-12-16,2016-12-16,0
2016-12-16,2016-12-18,2
2016-12-17,2016-12-19,2
2016-12-17,2016-12-18,1
2016-12-17,2016-12-17,0
2016-12-17,2016-12-17,0
2016-12-17,2016-12-17,0
2016-12-17,2016-12-17,0
2016-12-17,2016-12-19,2
2016-12-17,2016-12-17,0
2016-12-17,2016-12-17,0
2016-12-17,2016-12-18,1
2016-12-18,2016-12-19,1
2016-12-19,2016-12-21,2
2016-12-19,2017-07-02,195
2016-12-19,2016-12-20,1
2016-12-19,2016-12-19,0
2016-12-19,2016-12-19,0
2016-12-19,2016-12-19,0
2016-12-19,2016-12-19,0
2016-12-19,2016-12-19,0
2016-12-19,2016-12-19,0
2016-12-19,2016-12-19,0
2016-12-19,2016-12-19,0
2016-12-19,2016-12-19,0
2016-12-19,2016-12-19,0
2016-12-19,2016-12-19,0
2016-12-19,2016-12-21,2
2016-12-20,2016-12-20,0
2016-12-20,2016-12-20,0
2016-12-20,2016-12-22,2
2016-12-20,2016-12-20,0
2016-12-20,2016-12-22,2
2016-12-21,2016-12-21,0
2016-12-21,2016-12-23,2
2016-12-21,2016-12-22,1
2016-12-21,2016-12-21,0
2016-12-21,2016-12-21,0
2016-12-21,2016-12-22,1
2016-12-21,2016-12-21,0
2016-12-21,2016-12-21,0
2016-12-21,2016-12-21,0
2016-12-21,2016-12-22,1
2016-12-21,2016-12-22,1
2016-12-21,2016-12-26,5
2016-12-21,2016-12-21,0
2016-12-21,2016-12-21,0
2016-12-21,2016-12-21,0
2016-12-21,2016-12-21,0
2016-12-21,2016-12-21,0
2016-12-21,2016-12-21,0
2016-12-21,2016-12-21,0
2016-12-21,2016-12-21,0
2016-12-21,2016-12-21,0
2016-12-21,2016-12-28,7
2016-12-22,2016-12-23,1
2016-12-22,2016-12-23,1
2016-12-22,2016-12-22,0
2016-12-22,2016-12-22,0
2016-12-22,2016-12-22,0
2016-12-22,2016-12-22,0
2016-12-22,2016-12-22,0
2016-12-22,2016-12-22,0
2016-12-22,2016-12-22,0
2016-12-22,2016-12-22,0
2016-12-22,2016-12-24,2
2016-12-22,2016-12-22,0
2016-12-22,2016-12-23,1
2016-12-22,2016-12-22,0
2016-12-22,2016-12-30,8
2016-12-22,2016-12-24,2
2016-12-22,2016-12-22,0
2016-12-22,2016-12-22,0
2016-12-22,2016-12-22,0
2016-12-22,2016-12-27,5
2016-12-22,2016-12-22,0
2016-12-23,2016-12-24,1
2016-12-23,2016-12-23,0
2016-12-23,2016-12-23,0
2016-12-23,2016-12-24,1
2016-12-23,2017-06-11,170
2016-12-23,2016-12-26,3
2016-12-23,2016-12-23,0
2016-12-23,2016-12-23,0
2016-12-23,2016-12-24,1
2016-12-23,2016-12-23,0
2016-12-23,2016-12-29,6
2016-12-23,2016-12-23,0
2016-12-23,2016-12-23,0
2016-12-23,2016-12-23,0
2016-12-23,2016-12-26,3
2016-12-23,2016-12-23,0
2016-12-24,2016-12-24,0
2016-12-24,2016-12-24,0
2016-12-24,2016-12-24,0
2016-12-24,2016-12-26,2
2016-12-24,2016-12-24,0
2016-12-24,2016-12-24,0
2016-12-24,2016-12-24,0
2016-12-25,2016-12-26,1
2016-12-25,2016-12-25,0
2016-12-25,2016-12-25,0
2016-12-25,2016-12-26,1
2016-12-25,2016-12-25,0
2016-12-25,2016-12-26,1
2016-12-25,2016-12-31,6
2016-12-25,2016-12-25,0
2016-12-26,2017-08-24,241
2016-12-26,2016-12-26,0
2016-12-26,2016-12-26,0
2016-12-26,2016-12-28,2
2016-12-26,2016-12-27,1
2016-12-26,2016-12-27,1
2016-12-26,2016-12-26,0
2016-12-26,2016-12-26,0
2016-12-26,2016-12-28,2
2016-12-26,2016-12-27,1
2016-12-26,2016-12-26,0
2016-12-26,2016-12-26,0
2016-12-26,2016-12-26,0
2016-12-27,2016-12-29,2
2016-12-27,2016-12-27,0
2016-12-27,2017-02-11,46
2016-12-27,2016-12-27,0
2016-12-27,2016-12-27,0
2016-12-27,2016-12-29,2
2016-12-27,2016-12-28,1
2016-12-27,2016-12-27,0
2016-12-27,2016-12-27,0
2016-12-27,2016-12-27,0
2016-12-27,2016-12-27,0
2016-12-27,2016-12-27,0
2016-12-27,2016-12-27,0
2016-12-27,2016-12-27,0
2016-12-28,2016-12-28,0
2016-12-28,2016-12-29,1
2016-12-28,2016-12-29,1
2016-12-28,2016-12-28,0
2016-12-28,2016-12-29,1
2016-12-28,2016-12-28,0
2016-12-28,2016-12-28,0
2016-12-28,2016-12-28,0
2016-12-28,2016-12-28,0
2016-12-29,2016-12-31,2
2016-12-29,2016-12-29,0
2016-12-29,2016-12-29,0
2016-12-29,2016-12-29,0
2016-12-29,2017-06-11,164
2016-12-29,2016-12-29,0
2016-12-29,2016-12-29,0
2016-12-29,2016-12-30,1
2016-12-29,2017-01-05,7
2016-12-29,2016-12-29,0
2016-12-29,2016-12-29,0
2016-12-29,2016-12-29,0
2016-12-29,2017-02-14,47
2016-12-29,2016-12-29,0
2016-12-30,2016-12-31,1
2016-12-30,2016-12-30,0
2016-12-30,2016-12-31,1
2016-12-30,2016-12-30,0
2016-12-30,2017-01-02,3
2016-12-30,2017-01-02,3
2016-12-30,2016-12-30,0
2016-12-30,2016-12-31,1
2016-12-30,2016-12-30,0
2016-12-30,2016-12-30,0
2016-12-30,2016-12-30,0
2016-12-31,2017-06-11,162
2016-12-31,2017-01-01,1
2016-12-31,2017-01-16,16
2016-12-31,2017-01-01,1
2016-12-31,2017-01-02,2
2016-12-31,2017-01-01,1
2016-12-31,2016-12-31,0
2016-12-31,2016-12-31,0
2016-12-31,2016-12-31,0
2016-12-31,2016-12-31,0
2016-12-31,2017-01-01,1
2017-01-01,2017-01-02,1
2017-01-01,2017-02-28,58
2017-01-01,2017-01-17,16
2017-01-01,2018-02-28,423
2017-01-01,2017-01-02,1
2017-01-01,2017-05-15,134
2017-01-01,2017-01-17,16
2017-01-01,2017-01-02,1
2017-01-01,2017-01-02,1
2017-01-01,2017-01-01,0
2017-01-01,2017-01-01,0
2017-01-01,2017-01-01,0
2017-01-01,2017-01-01,0
2017-01-01,2018-12-30,728
2017-01-01,2017-01-01,0
2017-01-01,2017-01-01,0
2017-01-01,2017-01-05,4
2017-01-01,2017-01-01,0
2017-01-02,2017-01-04,2
2017-01-02,2017-01-16,14
2017-01-02,2017-01-05,3
2017-01-02,2017-01-03,1
2017-01-02,2017-01-10,8
2017-01-02,2017-02-03,32
2017-01-02,2017-01-02,0
2017-01-02,2017-01-16,14
2017-01-02,2017-01-03,1
2017-01-02,2017-01-05,3
2017-01-02,2017-02-10,39
2017-01-02,2020-04-15,1199
2017-01-02,2017-01-02,0
2017-01-02,2017-01-02,0
2017-01-02,2017-01-02,0
2017-01-02,2017-01-02,0
2017-01-02,2017-01-02,0
2017-01-02,2017-01-02,0
2017-01-02,2017-01-02,0
2017-01-02,2017-01-02,0
2017-01-02,2017-01-02,0
2017-01-03,2017-01-03,0
2017-01-03,2017-01-12,9
2017-01-03,2017-01-05,2
2017-01-03,2017-01-05,2
2017-01-03,2017-02-16,44
2017-01-03,2017-01-04,1
2017-01-03,2017-01-06,3
2017-01-03,2017-01-03,0
2017-01-03,2017-01-17,14
2017-01-03,2017-01-04,1
2017-01-03,2017-01-06,3
2017-01-03,2017-01-03,0
2017-01-03,2017-01-03,0
2017-01-03,2017-01-16,13
2017-01-03,2017-01-03,0
2017-01-03,2017-01-17,14
2017-01-03,2017-01-07,4
2017-01-03,2017-01-03,0
2017-01-03,2017-02-26,54
2017-01-03,2017-01-12,9
2017-01-04,2017-02-09,36
2017-01-04,2017-01-06,2
2017-01-04,2017-01-16,12
2017-01-04,2017-01-04,0
2017-01-04,2017-01-05,1
2017-01-04,2017-01-05,1
2017-01-04,2017-01-04,0
2017-01-04,2017-01-17,13
2017-01-04,2017-01-05,1
2017-01-04,2017-01-05,1
2017-01-04,2017-01-05,1
2017-01-05,2017-01-05,0
2017-01-05,2017-01-05,0
2017-01-05,2017-04-01,86
2017-01-05,2017-01-05,0
2017-01-05,2017-01-09,4
2017-01-05,2017-01-05,0
2017-01-05,2017-01-05,0
2017-01-05,2017-01-08,3
2017-01-06,2017-01-12,6
2017-01-06,2017-01-16,10
2017-01-06,2017-01-07,1
2017-01-06,2017-01-06,0
2017-01-06,2017-01-07,1
2017-01-06,2017-01-07,1
2017-01-06,2017-01-06,0
2017-01-06,2017-01-06,0
2017-01-06,2017-01-18,12
2017-01-06,2017-01-06,0
2017-01-06,2017-01-06,0
2017-01-06,2017-01-06,0
2017-01-06,2017-01-09,3
2017-01-06,2017-01-11,5
2017-01-06,2017-01-13,7
2017-01-06,2017-01-06,0
2017-01-06,2017-01-06,0
2017-01-06,2017-01-11,5
2017-01-07,2017-01-08,1
2017-01-07,2017-01-07,0
2017-01-07,2017-01-13,6
2017-01-07,2017-01-09,2
2017-01-07,2017-01-08,1
2017-01-07,2017-01-10,3
2017-01-07,2017-01-08,1
2017-01-07,2017-01-07,0
2017-01-07,2017-01-08,1
2017-01-08,2017-01-08,0
2017-01-08,2017-01-11,3
2017-01-08,2017-01-08,0
2017-01-08,2017-01-08,0
2017-01-08,2017-01-16,8
2017-01-08,2017-01-09,1
2017-01-08,2017-01-09,1
2017-01-09,2017-01-09,0
2017-01-09,2017-01-10,1
2017-01-09,2017-01-09,0
2017-01-09,2017-01-10,1
2017-01-09,2017-01-10,1
2017-01-09,2017-01-09,0
2017-01-09,2021-12-07,1793
2017-01-09,2017-01-09,0
2017-01-09,2017-01-09,0
2017-01-09,2017-06-11,153
2017-01-09,2017-01-10,1
2017-01-10,2017-01-10,0
2017-01-10,2017-02-07,28
2017-01-10,2017-06-11,152
2017-01-10,2017-05-23,133
2017-01-10,2017-06-12,153
2017-01-10,2017-01-10,0
2017-01-10,2017-01-10,0
2017-01-10,2017-01-10,0
2017-01-10,2017-01-16,6
2017-01-10,2017-01-10,0
2017-01-10,2017-01-10,0
2017-01-10,2017-01-10,0
2017-01-10,2017-02-12,33
2017-01-10,2017-04-18,98
2017-01-10,2017-01-12,2
2017-01-10,2017-01-10,0
2017-01-10,2017-02-07,28
2017-01-11,2018-01-08,362
2017-01-11,2017-01-11,0
2017-01-11,2017-01-24,13
2017-01-11,2017-01-16,5
2017-01-11,2017-03-15,63
2017-01-11,2017-01-12,1
2017-01-11,2019-03-09,787
2017-01-11,2017-01-11,0
2017-01-11,2017-04-18,97
2017-01-11,2017-02-09,29
2017-01-11,2017-01-12,1
2017-01-11,2017-01-24,13
2017-01-11,2017-01-11,0
2017-01-11,2017-01-12,1
2017-01-11,2017-01-13,2
2017-01-12,2017-01-12,0
2017-01-12,2017-01-12,0
2017-01-12,2017-02-09,28
2017-01-12,2017-01-14,2
2017-01-12,2017-01-15,3
2017-01-12,2017-01-12,0
2017-01-12,2017-06-26,165
2017-01-12,2017-01-12,0
2017-01-12,2017-01-12,0
2017-01-12,2017-02-08,27
2017-01-12,2017-05-11,119
2017-01-13,2017-01-13,0
2017-01-13,2017-01-15,2
2017-01-13,2017-01-13,0
2017-01-13,2017-01-13,0
2017-01-13,2017-01-14,1
2017-01-13,2017-05-07,114
2017-01-13,2017-01-13,0
2017-01-14,2017-02-14,31
2017-01-14,2017-01-18,4
2017-01-14,2017-01-16,2
2017-01-14,2017-03-15,60
2017-01-14,2017-01-16,2
2017-01-14,2017-01-15,1
2017-01-14,2017-01-15,1
2017-01-15,2017-01-22,7
2017-01-15,2017-01-15,0
2017-01-15,2017-01-16,1
2017-01-15,2017-01-16,1
2017-01-15,2017-01-16,1
2017-01-15,2017-01-15,0
2017-01-15,2017-01-15,0
2017-01-15,2021-04-12,1548
2017-01-15,2017-01-15,0
2017-01-15,2017-01-15,0
2017-01-15,2017-02-19,35
2017-01-15,2017-01-15,0
2017-01-16,2017-01-17,1
2017-01-16,2017-01-18,2
2017-01-16,2017-01-16,0
2017-01-16,2017-01-16,0
2017-01-16,2017-01-16,0
2017-01-16,2017-01-16,0
2017-01-16,2017-01-16,0
2017-01-16,2017-01-24,8
2017-01-16,2017-01-16,0
2017-01-16,2017-01-17,1
2017-01-16,2017-01-16,0
2017-01-16,2017-01-16,0
2017-01-16,2017-01-16,0
2017-01-16,2017-01-16,0
2017-01-16,2018-03-31,439
2017-01-16,2017-01-17,1
2017-01-16,2017-01-16,0
2017-01-16,2017-01-16,0
2017-01-17,2017-02-14,28
2017-01-17,2017-05-27,130
2017-01-17,2017-03-21,63
2017-01-17,2017-01-17,0
2017-01-17,2017-01-17,0
2017-01-17,2017-01-17,0
2017-01-17,2017-01-18,1
2017-01-17,2017-01-17,0
2017-01-17,2017-01-17,0
2017-01-17,2017-01-17,0
2017-01-17,2017-01-17,0
2017-01-17,2017-01-17,0
2017-01-17,2017-01-17,0
2017-01-18,2017-05-19,121
2017-01-18,2017-05-10,112
2017-01-18,2017-11-30,316
2017-01-18,2017-01-18,0
2017-01-18,2017-01-18,0
2017-01-18,2017-01-18,0
2017-01-18,2017-01-28,10
2017-01-18,2017-01-19,1
2017-01-18,2017-06-16,149
2017-01-18,2017-01-18,0
2017-01-19,2017-01-19,0
2017-01-19,2017-01-19,0
2017-01-19,2017-01-22,3
2017-01-19,2017-01-20,1
2017-01-19,2017-01-22,3
2017-01-19,2017-01-20,1
2017-01-19,2017-01-19,0
2017-01-19,2017-01-20,1
2017-01-20,2017-01-20,0
2017-01-20,2017-01-20,0
2017-01-20,2017-02-09,20
2017-01-20,2017-01-20,0
2017-01-20,2017-01-20,0
2017-01-20,2017-01-20,0
2017-01-20,2017-01-21,1
2017-01-20,2017-01-20,0
2017-01-20,2017-01-20,0
2017-01-20,2017-01-20,0
2017-01-20,2017-01-20,0
2017-01-20,2017-01-20,0
2017-01-20,2017-01-20,0
2017-01-20,2017-01-20,0
2017-01-20,2017-01-20,0
2017-01-20,2017-01-20,0
2017-01-21,2017-01-21,0
2017-01-21,2017-01-22,1
2017-01-21,2018-05-25,489
2017-01-21,2017-01-21,0
2017-01-21,2017-01-23,2
2017-01-21,2017-01-22,1
2017-01-22,2017-05-01,99
2017-01-22,2017-01-24,2
2017-01-22,2017-01-23,1
2017-01-22,2017-01-22,0
2017-01-22,2017-01-22,0
2017-01-23,2017-01-23,0
2017-01-23,2017-01-23,0
2017-01-23,2017-01-23,0
2017-01-23,2017-01-23,0
2017-01-23,2017-01-31,8
2017-01-23,2017-01-23,0
2017-01-24,2017-01-25,1
2017-01-24,2017-01-28,4
2017-01-24,2017-01-24,0
2017-01-24,2017-01-25,1
2017-01-24,2017-01-24,0
2017-01-24,2017-01-25,1
2017-01-24,2017-06-11,138
2017-01-24,2017-01-24,0
2017-01-24,2017-01-25,1
2017-01-25,2017-01-26,1
2017-01-25,2017-01-28,3
2017-01-25,2017-02-09,15
2017-01-25,2017-01-25,0
2017-01-25,2017-05-25,120
2017-01-25,2017-01-28,3
2017-01-25,2017-01-25,0
2017-01-25,2017-01-25,0
2017-01-25,2017-05-07,102
2017-01-25,2018-12-19,693
2017-01-25,2017-01-25,0
2017-01-25,2017-06-11,137
2017-01-26,2017-01-26,0
2017-01-26,2017-01-26,0
2017-01-26,2017-01-26,0
2017-01-26,2017-01-26,0
2017-01-26,2017-01-26,0
2017-01-26,2017-01-26,0
2017-01-26,2017-01-26,0
2017-01-26,2017-01-26,0
2017-01-26,2017-01-26,0
2017-01-27,2017-01-27,0
2017-01-27,2017-01-27,0
2017-01-27,2017-01-28,1
2017-01-27,2017-02-15,19
2017-01-27,2017-01-27,0
2017-01-27,2017-01-27,0
2017-01-27,2017-01-27,0
2017-01-27,2017-01-27,0
2017-01-27,2017-02-09,13
2017-01-27,2017-01-27,0
2017-01-27,2017-01-27,0
2017-01-27,2017-04-12,75
2017-01-28,2017-05-27,119
2017-01-28,2017-10-22,267
2017-01-28,2017-01-29,1
2017-01-28,2017-01-31,3
2017-01-28,2017-01-28,0
2017-01-28,2017-01-28,0
2017-01-28,2017-01-28,0
2017-01-29,2017-01-29,0
2017-01-29,2017-01-29,0
2017-01-29,2017-06-11,133
2017-01-29,2017-01-30,1
2017-01-29,2017-01-29,0
2017-01-29,2017-02-03,5
2017-01-29,2017-02-03,5
2017-01-29,2017-01-30,1
2017-01-29,2017-06-11,133
2017-01-30,2017-08-13,195
2017-01-30,2017-01-30,0
2017-01-30,2017-02-01,2
2017-01-30,2017-01-31,1
2017-01-30,2017-02-01,2
2017-01-30,2017-02-10,11
2017-01-30,2017-01-30,0
2017-01-30,2017-02-03,4
2017-01-30,2017-02-09,10
2017-01-30,2017-06-11,132
2017-01-30,2017-01-30,0
2017-01-30,2017-01-30,0
2017-01-30,2017-01-31,1
2017-01-30,2017-01-30,0
2017-01-30,2017-02-01,2
2017-01-31,2017-01-31,0
2017-01-31,2017-02-02,2
2017-01-31,2017-03-25,53
2017-01-31,2017-06-11,131
2017-02-01,2017-02-02,1
2017-02-01,2017-02-02,1
2017-02-01,2017-02-02,1
2017-02-01,2017-02-02,1
2017-02-01,2017-06-11,130
2017-02-01,2017-02-02,1
2017-02-01,2017-02-02,1
2017-02-01,2017-02-01,0
2017-02-01,2017-03-11,38
2017-02-01,2017-02-01,0
2017-02-02,2017-02-02,0
2017-02-02,2017-02-02,0
2017-02-02,2017-02-02,0
2017-02-02,2017-02-02,0
2017-02-02,2017-02-02,0
2017-02-02,2017-02-02,0
2017-02-02,2017-02-15,13
2017-02-02,2017-02-15,13
2017-02-02,2017-02-02,0
2017-02-02,2017-02-03,1
2017-02-02,2017-02-02,0
2017-02-03,2017-03-04,29
